name,name,confidence_level,jhu,name.1,nsa,port
ECO11748,ECO11748,-3.0,-1.0,ECO11748,-1.0,-1.0
ECO11749,ECO11749,2.0,1.0,ECO11749,1.0,0.0
ECO11751,ECO11751,-1.0,-1.0,ECO11751,0.0,0.0
ECO11753,ECO11753,-2.0,-1.0,ECO11753,0.0,-1.0
ECO11756,ECO11756,-3.0,-1.0,ECO11756,-1.0,-1.0
ECO11762,ECO11762,-1.0,-1.0,ECO11762,0.0,0.0
ECO11767,ECO11767,-2.0,-1.0,ECO11767,-1.0,0.0
ECO11768,ECO11768,-1.0,-1.0,ECO11768,0.0,0.0
ECO11770,ECO11770,-3.0,-1.0,ECO11770,-1.0,-1.0
ECO11771,ECO11771,-3.0,-1.0,ECO11771,-1.0,-1.0
ECO11772,ECO11772,-2.0,-1.0,ECO11772,0.0,-1.0
ECO11774,ECO11774,-1.0,-1.0,ECO11774,0.0,0.0
ECO11776,ECO11776,-1.0,-1.0,ECO11776,0.0,0.0
ECO11777,ECO11777,-2.0,-1.0,ECO11777,0.0,-1.0
ECO11782,ECO11782,-3.0,-1.0,ECO11782,-1.0,-1.0
ECO11783,ECO11783,-1.0,-1.0,ECO11783,0.0,0.0
ECO11786,ECO11786,-3.0,-1.0,ECO11786,-1.0,-1.0
ECO11787,ECO11787,1.0,1.0,ECO11787,0.0,0.0
ECO11792,ECO11792,-1.0,-1.0,ECO11792,0.0,0.0
ECO11797,ECO11797,-1.0,-1.0,ECO11797,0.0,0.0
ECO11798,ECO11798,-3.0,-1.0,ECO11798,-1.0,-1.0
ECO11803,ECO11803,-1.0,-1.0,ECO11803,0.0,0.0
ECO11807,ECO11807,-3.0,-1.0,ECO11807,-1.0,-1.0
ECO11808,ECO11808,-2.0,-1.0,ECO11808,0.0,-1.0
ECO11812,ECO11812,-2.0,-1.0,ECO11812,-1.0,0.0
ECO11816,ECO11816,1.0,1.0,ECO11816,0.0,0.0
ECO11818,ECO11818,2.0,1.0,ECO11818,0.0,1.0
ECO11827,ECO11827,-1.0,-1.0,ECO11827,0.0,0.0
ECO11848,ECO11848,-3.0,-1.0,ECO11848,-1.0,-1.0
ECO11855,ECO11855,-1.0,-1.0,ECO11855,0.0,0.0
ECO11857,ECO11857,0.0,-1.0,ECO11857,1.0,0.0
ECO11865,ECO11865,1.0,1.0,ECO11865,0.0,0.0
ECO11879,ECO11879,-1.0,-1.0,ECO11879,0.0,0.0
ECO11883,ECO11883,0.0,-1.0,ECO11883,1.0,0.0
ECO11885,ECO11885,-1.0,-1.0,ECO11885,0.0,0.0
ECO11893,ECO11893,-3.0,-1.0,ECO11893,-1.0,-1.0
ECO11897,ECO11897,-3.0,-1.0,ECO11897,-1.0,-1.0
ECO11902,ECO11902,2.0,1.0,ECO11902,1.0,0.0
ECO11907,ECO11907,3.0,1.0,ECO11907,1.0,1.0
ECO11920,ECO11920,-1.0,-1.0,ECO11920,0.0,0.0
ECO11924,ECO11924,-1.0,-1.0,ECO11924,0.0,0.0
ECO11927,ECO11927,-1.0,-1.0,ECO11927,0.0,0.0
ECO11928,ECO11928,-1.0,-1.0,ECO11928,0.0,0.0
ECO11929,ECO11929,-1.0,-1.0,ECO11929,0.0,0.0
ECO11935,ECO11935,-1.0,-1.0,ECO11935,1.0,-1.0
ECO11942,ECO11942,-2.0,-1.0,ECO11942,0.0,-1.0
ECO11944,ECO11944,-3.0,-1.0,ECO11944,-1.0,-1.0
ECO11950,ECO11950,1.0,1.0,ECO11950,0.0,0.0
ECO11965,ECO11965,-2.0,-1.0,ECO11965,0.0,-1.0
ECO11968,ECO11968,-3.0,-1.0,ECO11968,-1.0,-1.0
ECO11980,ECO11980,-1.0,-1.0,ECO11980,0.0,0.0
ECO11986,ECO11986,-1.0,-1.0,ECO11986,0.0,0.0
ECO11987,ECO11987,-3.0,-1.0,ECO11987,-1.0,-1.0
ECO11990,ECO11990,-3.0,-1.0,ECO11990,-1.0,-1.0
ECO11995,ECO11995,-3.0,-1.0,ECO11995,-1.0,-1.0
ECO11996,ECO11996,-3.0,-1.0,ECO11996,-1.0,-1.0
ECO11998,ECO11998,2.0,1.0,ECO11998,0.0,1.0
ECO11999,ECO11999,-3.0,-1.0,ECO11999,-1.0,-1.0
ECO12002,ECO12002,2.0,1.0,ECO12002,1.0,0.0
ECO12006,ECO12006,-2.0,-1.0,ECO12006,0.0,-1.0
ECO12010,ECO12010,-2.0,-1.0,ECO12010,-1.0,0.0
ECO12012,ECO12012,-3.0,-1.0,ECO12012,-1.0,-1.0
ECO12015,ECO12015,-3.0,-1.0,ECO12015,-1.0,-1.0
ECO12016,ECO12016,-3.0,-1.0,ECO12016,-1.0,-1.0
ECO12019,ECO12019,-2.0,-1.0,ECO12019,-1.0,0.0
ECO12020,ECO12020,-3.0,-1.0,ECO12020,-1.0,-1.0
ECO12023,ECO12023,1.0,1.0,ECO12023,1.0,-1.0
ECO12025,ECO12025,-2.0,-1.0,ECO12025,-1.0,0.0
ECO12029,ECO12029,-1.0,-1.0,ECO12029,0.0,0.0
ECO12032,ECO12032,-2.0,-1.0,ECO12032,-1.0,0.0
ECO12039,ECO12039,-1.0,-1.0,ECO12039,0.0,0.0
ECO12046,ECO12046,-3.0,-1.0,ECO12046,-1.0,-1.0
ECO12055,ECO12055,-2.0,-1.0,ECO12055,0.0,-1.0
ECO12063,ECO12063,-1.0,-1.0,ECO12063,0.0,0.0
ECO12064,ECO12064,-3.0,-1.0,ECO12064,-1.0,-1.0
ECO12068,ECO12068,-3.0,-1.0,ECO12068,-1.0,-1.0
ECO12081,ECO12081,3.0,1.0,ECO12081,1.0,1.0
ECO12083,ECO12083,-1.0,-1.0,ECO12083,1.0,-1.0
ECO12085,ECO12085,-3.0,-1.0,ECO12085,-1.0,-1.0
ECO12089,ECO12089,-3.0,-1.0,ECO12089,-1.0,-1.0
ECO12093,ECO12093,-3.0,-1.0,ECO12093,-1.0,-1.0
ECO12094,ECO12094,-3.0,-1.0,ECO12094,-1.0,-1.0
ECO12097,ECO12097,-1.0,-1.0,ECO12097,0.0,0.0
ECO12103,ECO12103,3.0,1.0,ECO12103,1.0,1.0
ECO12105,ECO12105,-2.0,-1.0,ECO12105,0.0,-1.0
ECO12111,ECO12111,-3.0,-1.0,ECO12111,-1.0,-1.0
ECO12121,ECO12121,-1.0,-1.0,ECO12121,0.0,0.0
ECO12128,ECO12128,-3.0,-1.0,ECO12128,-1.0,-1.0
ECO12131,ECO12131,-3.0,-1.0,ECO12131,-1.0,-1.0
ECO12136,ECO12136,-3.0,-1.0,ECO12136,-1.0,-1.0
ECO12145,ECO12145,2.0,1.0,ECO12145,0.0,1.0
ECO12157,ECO12157,-1.0,-1.0,ECO12157,0.0,0.0
ECO12161,ECO12161,-1.0,-1.0,ECO12161,0.0,0.0
ECO12162,ECO12162,-2.0,-1.0,ECO12162,0.0,-1.0
ECO12169,ECO12169,-1.0,-1.0,ECO12169,0.0,0.0
ECO12185,ECO12185,-2.0,-1.0,ECO12185,0.0,-1.0
ECO12188,ECO12188,-3.0,-1.0,ECO12188,-1.0,-1.0
ECO12191,ECO12191,-3.0,-1.0,ECO12191,-1.0,-1.0
ECO12193,ECO12193,-3.0,-1.0,ECO12193,-1.0,-1.0
ECO12194,ECO12194,2.0,1.0,ECO12194,0.0,1.0
ECO12201,ECO12201,-3.0,-1.0,ECO12201,-1.0,-1.0
ECO12203,ECO12203,0.0,-1.0,ECO12203,1.0,0.0
ECO12205,ECO12205,1.0,1.0,ECO12205,0.0,0.0
ECO12206,ECO12206,0.0,-1.0,ECO12206,1.0,0.0
ECO12208,ECO12208,-3.0,-1.0,ECO12208,-1.0,-1.0
ECO12212,ECO12212,-3.0,-1.0,ECO12212,-1.0,-1.0
ECO12214,ECO12214,-3.0,-1.0,ECO12214,-1.0,-1.0
ECO12218,ECO12218,-1.0,-1.0,ECO12218,0.0,0.0
ECO12223,ECO12223,-3.0,-1.0,ECO12223,-1.0,-1.0
ECO12260,ECO12260,-1.0,-1.0,ECO12260,0.0,0.0
ECO12273,ECO12273,-3.0,-1.0,ECO12273,-1.0,-1.0
ECO12274,ECO12274,-1.0,-1.0,ECO12274,0.0,0.0
ECO12285,ECO12285,-2.0,-1.0,ECO12285,0.0,-1.0
ECO12286,ECO12286,-1.0,-1.0,ECO12286,0.0,0.0
ECO12287,ECO12287,-2.0,-1.0,ECO12287,0.0,-1.0
ECO12291,ECO12291,-3.0,-1.0,ECO12291,-1.0,-1.0
ECO12292,ECO12292,-1.0,-1.0,ECO12292,0.0,0.0
ECO12300,ECO12300,-1.0,-1.0,ECO12300,1.0,-1.0
ECO12303,ECO12303,-2.0,-1.0,ECO12303,-1.0,0.0
ECO12308,ECO12308,2.0,1.0,ECO12308,1.0,0.0
ECO12317,ECO12317,-1.0,-1.0,ECO12317,0.0,0.0
ECO12320,ECO12320,-2.0,-1.0,ECO12320,-1.0,0.0
ECO12333,ECO12333,-1.0,-1.0,ECO12333,0.0,0.0
ECO12334,ECO12334,-3.0,-1.0,ECO12334,-1.0,-1.0
ECO12335,ECO12335,-1.0,-1.0,ECO12335,0.0,0.0
ECO12338,ECO12338,-2.0,-1.0,ECO12338,0.0,-1.0
ECO12340,ECO12340,-1.0,-1.0,ECO12340,1.0,-1.0
ECO12342,ECO12342,-3.0,-1.0,ECO12342,-1.0,-1.0
ECO12347,ECO12347,-2.0,-1.0,ECO12347,0.0,-1.0
ECO12353,ECO12353,-1.0,-1.0,ECO12353,0.0,0.0
ECO12354,ECO12354,-2.0,-1.0,ECO12354,0.0,-1.0
ECO12355,ECO12355,0.0,-1.0,ECO12355,1.0,0.0
ECO12358,ECO12358,-3.0,-1.0,ECO12358,-1.0,-1.0
ECO12360,ECO12360,-1.0,-1.0,ECO12360,0.0,0.0
ECO12363,ECO12363,1.0,1.0,ECO12363,0.0,0.0
ECO12367,ECO12367,3.0,1.0,ECO12367,1.0,1.0
ECO12368,ECO12368,-2.0,-1.0,ECO12368,-1.0,0.0
ECO12370,ECO12370,-1.0,-1.0,ECO12370,0.0,0.0
ECO12372,ECO12372,-1.0,-1.0,ECO12372,0.0,0.0
ECO12373,ECO12373,-3.0,-1.0,ECO12373,-1.0,-1.0
ECO12379,ECO12379,-1.0,-1.0,ECO12379,0.0,0.0
ECO12382,ECO12382,-2.0,-1.0,ECO12382,0.0,-1.0
ECO12385,ECO12385,-1.0,-1.0,ECO12385,1.0,-1.0
ECO12387,ECO12387,-1.0,-1.0,ECO12387,0.0,0.0
ECO12392,ECO12392,1.0,1.0,ECO12392,0.0,0.0
ECO12402,ECO12402,3.0,1.0,ECO12402,1.0,1.0
ECO12403,ECO12403,-3.0,-1.0,ECO12403,-1.0,-1.0
ECO12422,ECO12422,-1.0,-1.0,ECO12422,0.0,0.0
ECO12431,ECO12431,-3.0,-1.0,ECO12431,-1.0,-1.0
ECO12437,ECO12437,-1.0,-1.0,ECO12437,0.0,0.0
ECO12440,ECO12440,-1.0,-1.0,ECO12440,0.0,0.0
ECO12443,ECO12443,-3.0,-1.0,ECO12443,-1.0,-1.0
ECO12444,ECO12444,-3.0,-1.0,ECO12444,-1.0,-1.0
ECO12446,ECO12446,-1.0,-1.0,ECO12446,0.0,0.0
ECO12447,ECO12447,-2.0,-1.0,ECO12447,-1.0,0.0
ECO12453,ECO12453,-2.0,-1.0,ECO12453,0.0,-1.0
ECO12455,ECO12455,-3.0,-1.0,ECO12455,-1.0,-1.0
ECO12460,ECO12460,-3.0,-1.0,ECO12460,-1.0,-1.0
ECO12467,ECO12467,-1.0,-1.0,ECO12467,0.0,0.0
ECO12468,ECO12468,-2.0,-1.0,ECO12468,-1.0,0.0
ECO12473,ECO12473,-3.0,-1.0,ECO12473,-1.0,-1.0
ECO12475,ECO12475,-3.0,-1.0,ECO12475,-1.0,-1.0
ECO12476,ECO12476,-1.0,-1.0,ECO12476,0.0,0.0
ECO12480,ECO12480,-1.0,-1.0,ECO12480,0.0,0.0
ECO12486,ECO12486,-3.0,-1.0,ECO12486,-1.0,-1.0
ECO12487,ECO12487,-3.0,-1.0,ECO12487,-1.0,-1.0
ECO12489,ECO12489,-1.0,-1.0,ECO12489,0.0,0.0
ECO12492,ECO12492,-2.0,-1.0,ECO12492,0.0,-1.0
ECO12497,ECO12497,-3.0,-1.0,ECO12497,-1.0,-1.0
ECO12503,ECO12503,-2.0,-1.0,ECO12503,0.0,-1.0
ECO12504,ECO12504,-2.0,-1.0,ECO12504,-1.0,0.0
ECO12505,ECO12505,3.0,1.0,ECO12505,1.0,1.0
ECO12506,ECO12506,-2.0,-1.0,ECO12506,-1.0,0.0
ECO12507,ECO12507,1.0,-1.0,ECO12507,1.0,1.0
ECO12508,ECO12508,0.0,-1.0,ECO12508,1.0,0.0
ECO12510,ECO12510,-2.0,-1.0,ECO12510,0.0,-1.0
ECO12513,ECO12513,-3.0,-1.0,ECO12513,-1.0,-1.0
ECO12516,ECO12516,-2.0,-1.0,ECO12516,0.0,-1.0
ECO12518,ECO12518,0.0,-1.0,ECO12518,1.0,0.0
ECO12520,ECO12520,-1.0,-1.0,ECO12520,0.0,0.0
ECO12523,ECO12523,-3.0,-1.0,ECO12523,-1.0,-1.0
ECO12524,ECO12524,1.0,-1.0,ECO12524,1.0,1.0
ECO12525,ECO12525,-2.0,-1.0,ECO12525,-1.0,0.0
ECO12528,ECO12528,-1.0,-1.0,ECO12528,0.0,0.0
ECO12533,ECO12533,-3.0,-1.0,ECO12533,-1.0,-1.0
ECO12535,ECO12535,-1.0,-1.0,ECO12535,0.0,0.0
ECO12537,ECO12537,3.0,1.0,ECO12537,1.0,1.0
ECO12540,ECO12540,-3.0,-1.0,ECO12540,-1.0,-1.0
ECO12542,ECO12542,-2.0,-1.0,ECO12542,0.0,-1.0
ECO12545,ECO12545,-1.0,-1.0,ECO12545,0.0,0.0
ECO12548,ECO12548,-1.0,-1.0,ECO12548,0.0,0.0
ECO12557,ECO12557,-3.0,-1.0,ECO12557,-1.0,-1.0
ECO12558,ECO12558,-3.0,-1.0,ECO12558,-1.0,-1.0
ECO12561,ECO12561,-3.0,-1.0,ECO12561,-1.0,-1.0
ECO12563,ECO12563,-3.0,-1.0,ECO12563,-1.0,-1.0
ECO12567,ECO12567,-3.0,-1.0,ECO12567,-1.0,-1.0
ECO12568,ECO12568,-3.0,-1.0,ECO12568,-1.0,-1.0
ECO12575,ECO12575,-1.0,-1.0,ECO12575,0.0,0.0
ECO12577,ECO12577,-2.0,-1.0,ECO12577,0.0,-1.0
ECO12578,ECO12578,-1.0,-1.0,ECO12578,0.0,0.0
ECO12580,ECO12580,1.0,1.0,ECO12580,0.0,0.0
ECO12582,ECO12582,-1.0,-1.0,ECO12582,0.0,0.0
ECO12583,ECO12583,-3.0,-1.0,ECO12583,-1.0,-1.0
ECO12584,ECO12584,-1.0,-1.0,ECO12584,0.0,0.0
ECO12589,ECO12589,-1.0,-1.0,ECO12589,0.0,0.0
ECO12596,ECO12596,-1.0,-1.0,ECO12596,0.0,0.0
ECO12599,ECO12599,-1.0,-1.0,ECO12599,0.0,0.0
ECO12602,ECO12602,-1.0,-1.0,ECO12602,0.0,0.0
ECO12606,ECO12606,-1.0,-1.0,ECO12606,-1.0,1.0
ECO12609,ECO12609,-2.0,-1.0,ECO12609,-1.0,0.0
ECO12611,ECO12611,1.0,1.0,ECO12611,0.0,0.0
ECO12612,ECO12612,-3.0,-1.0,ECO12612,-1.0,-1.0
ECO12613,ECO12613,-1.0,-1.0,ECO12613,0.0,0.0
ECO12615,ECO12615,-2.0,-1.0,ECO12615,0.0,-1.0
ECO12619,ECO12619,-1.0,-1.0,ECO12619,0.0,0.0
ECO12623,ECO12623,0.0,-1.0,ECO12623,1.0,0.0
ECO12626,ECO12626,-3.0,-1.0,ECO12626,-1.0,-1.0
ECO12629,ECO12629,0.0,-1.0,ECO12629,1.0,0.0
ECO12632,ECO12632,-2.0,-1.0,ECO12632,0.0,-1.0
ECO12633,ECO12633,-3.0,-1.0,ECO12633,-1.0,-1.0
ECO12637,ECO12637,-1.0,-1.0,ECO12637,0.0,0.0
ECO12639,ECO12639,-1.0,-1.0,ECO12639,1.0,-1.0
ECO12646,ECO12646,-1.0,-1.0,ECO12646,0.0,0.0
ECO12648,ECO12648,-1.0,-1.0,ECO12648,1.0,-1.0
ECO12651,ECO12651,-1.0,-1.0,ECO12651,0.0,0.0
ECO12653,ECO12653,-3.0,-1.0,ECO12653,-1.0,-1.0
ECO12654,ECO12654,-2.0,-1.0,ECO12654,-1.0,0.0
ECO12656,ECO12656,-2.0,-1.0,ECO12656,-1.0,0.0
ECO12663,ECO12663,-2.0,-1.0,ECO12663,-1.0,0.0
ECO12665,ECO12665,-1.0,-1.0,ECO12665,0.0,0.0
ECO12675,ECO12675,-3.0,-1.0,ECO12675,-1.0,-1.0
ECO12679,ECO12679,-3.0,-1.0,ECO12679,-1.0,-1.0
ECO13577,ECO13577,1.0,1.0,ECO13577,0.0,0.0
ECO00094,ECO00094,-1.0,0.0,ECO00094,-1.0,0.0
ECO00193,ECO00193,-1.0,0.0,ECO00193,-1.0,0.0
ECO00221,ECO00221,-1.0,0.0,ECO00221,-1.0,0.0
ECO00224,ECO00224,1.0,0.0,ECO00224,1.0,0.0
ECO00245,ECO00245,1.0,0.0,ECO00245,1.0,0.0
ECO00254,ECO00254,-1.0,0.0,ECO00254,-1.0,0.0
ECO00671,ECO00671,1.0,0.0,ECO00671,1.0,0.0
ECO01003,ECO01003,-1.0,0.0,ECO01003,-1.0,0.0
ECO01004,ECO01004,1.0,0.0,ECO01004,1.0,0.0
ECO01351,ECO01351,-1.0,0.0,ECO01351,-1.0,0.0
ECO01357,ECO01357,-1.0,0.0,ECO01357,-1.0,0.0
ECO01361,ECO01361,-1.0,0.0,ECO01361,-1.0,0.0
ECO01375,ECO01375,1.0,0.0,ECO01375,1.0,0.0
ECO01384,ECO01384,-1.0,0.0,ECO01384,-1.0,0.0
ECO01447,ECO01447,-1.0,0.0,ECO01447,-1.0,0.0
ECO01468,ECO01468,1.0,0.0,ECO01468,1.0,0.0
ECO01473,ECO01473,1.0,0.0,ECO01473,1.0,0.0
ECO01505,ECO01505,-1.0,0.0,ECO01505,-1.0,0.0
ECO01517,ECO01517,-1.0,0.0,ECO01517,-1.0,0.0
ECO01527,ECO01527,1.0,0.0,ECO01527,1.0,0.0
ECO01537,ECO01537,-1.0,0.0,ECO01537,-1.0,0.0
ECO01542,ECO01542,-1.0,0.0,ECO01542,-1.0,0.0
ECO01545,ECO01545,1.0,0.0,ECO01545,1.0,0.0
ECO01551,ECO01551,-1.0,0.0,ECO01551,-1.0,0.0
ECO01581,ECO01581,-1.0,0.0,ECO01581,-1.0,0.0
ECO01589,ECO01589,-1.0,0.0,ECO01589,-1.0,0.0
ECO01599,ECO01599,1.0,0.0,ECO01599,1.0,0.0
ECO01603,ECO01603,-1.0,0.0,ECO01603,-1.0,0.0
ECO01615,ECO01615,-1.0,0.0,ECO01615,-1.0,0.0
ECO01623,ECO01623,-1.0,0.0,ECO01623,-1.0,0.0
ECO01627,ECO01627,-1.0,0.0,ECO01627,-1.0,0.0
ECO01662,ECO01662,-1.0,0.0,ECO01662,-1.0,0.0
ECO01687,ECO01687,1.0,0.0,ECO01687,1.0,0.0
ECO01691,ECO01691,-1.0,0.0,ECO01691,-1.0,0.0
ECO01718,ECO01718,1.0,0.0,ECO01718,1.0,0.0
ECO01725,ECO01725,-1.0,0.0,ECO01725,-1.0,0.0
ECO01744,ECO01744,-1.0,0.0,ECO01744,-1.0,0.0
ECO01780,ECO01780,1.0,0.0,ECO01780,1.0,0.0
ECO01786,ECO01786,-1.0,0.0,ECO01786,-1.0,0.0
ECO01792,ECO01792,-1.0,0.0,ECO01792,-1.0,0.0
ECO01812,ECO01812,1.0,0.0,ECO01812,1.0,0.0
ECO01829,ECO01829,1.0,0.0,ECO01829,1.0,0.0
ECO01899,ECO01899,-1.0,0.0,ECO01899,-1.0,0.0
ECO01930,ECO01930,-1.0,0.0,ECO01930,-1.0,0.0
ECO01959,ECO01959,-1.0,0.0,ECO01959,-1.0,0.0
ECO01977,ECO01977,-1.0,0.0,ECO01977,-1.0,0.0
ECO01992,ECO01992,1.0,0.0,ECO01992,1.0,0.0
ECO02014,ECO02014,-1.0,0.0,ECO02014,-1.0,0.0
ECO02057,ECO02057,-1.0,0.0,ECO02057,-1.0,0.0
ECO02120,ECO02120,1.0,0.0,ECO02120,1.0,0.0
ECO02130,ECO02130,-1.0,0.0,ECO02130,-1.0,0.0
ECO02137,ECO02137,-1.0,0.0,ECO02137,-1.0,0.0
ECO02176,ECO02176,-1.0,0.0,ECO02176,-1.0,0.0
ECO02214,ECO02214,1.0,0.0,ECO02214,1.0,0.0
ECO02236,ECO02236,-1.0,0.0,ECO02236,-1.0,0.0
ECO02238,ECO02238,-1.0,0.0,ECO02238,-1.0,0.0
ECO02347,ECO02347,-1.0,0.0,ECO02347,-1.0,0.0
ECO02363,ECO02363,-1.0,0.0,ECO02363,-1.0,0.0
ECO02372,ECO02372,-1.0,0.0,ECO02372,-1.0,0.0
ECO02427,ECO02427,-1.0,0.0,ECO02427,-1.0,0.0
ECO02428,ECO02428,-1.0,0.0,ECO02428,-1.0,0.0
ECO02444,ECO02444,-1.0,0.0,ECO02444,-1.0,0.0
ECO02454,ECO02454,-1.0,0.0,ECO02454,-1.0,0.0
ECO02462,ECO02462,-1.0,0.0,ECO02462,-1.0,0.0
ECO02477,ECO02477,1.0,0.0,ECO02477,1.0,0.0
ECO02484,ECO02484,2.0,0.0,ECO02484,1.0,1.0
ECO02502,ECO02502,-1.0,0.0,ECO02502,-1.0,0.0
ECO02503,ECO02503,1.0,0.0,ECO02503,1.0,0.0
ECO02507,ECO02507,-1.0,0.0,ECO02507,-1.0,0.0
ECO02516,ECO02516,-1.0,0.0,ECO02516,-1.0,0.0
ECO02569,ECO02569,-1.0,0.0,ECO02569,-1.0,0.0
ECO02595,ECO02595,1.0,0.0,ECO02595,1.0,0.0
ECO02609,ECO02609,-1.0,0.0,ECO02609,-1.0,0.0
ECO02672,ECO02672,1.0,0.0,ECO02672,1.0,0.0
ECO02678,ECO02678,1.0,0.0,ECO02678,1.0,0.0
ECO02699,ECO02699,-1.0,0.0,ECO02699,-1.0,0.0
ECO02718,ECO02718,1.0,0.0,ECO02718,1.0,0.0
ECO02732,ECO02732,1.0,0.0,ECO02732,1.0,0.0
ECO02748,ECO02748,-1.0,0.0,ECO02748,-1.0,0.0
ECO02752,ECO02752,-1.0,0.0,ECO02752,-1.0,0.0
ECO02902,ECO02902,2.0,0.0,ECO02902,1.0,1.0
ECO02904,ECO02904,0.0,0.0,ECO02904,0.0,0.0
ECO02953,ECO02953,2.0,0.0,ECO02953,1.0,1.0
ECO02987,ECO02987,-1.0,0.0,ECO02987,-1.0,0.0
ECO03026,ECO03026,-1.0,0.0,ECO03026,-1.0,0.0
ECO03032,ECO03032,1.0,0.0,ECO03032,1.0,0.0
ECO03034,ECO03034,1.0,0.0,ECO03034,1.0,0.0
ECO03050,ECO03050,1.0,0.0,ECO03050,1.0,0.0
ECO03067,ECO03067,1.0,0.0,ECO03067,1.0,0.0
ECO03102,ECO03102,2.0,0.0,ECO03102,1.0,1.0
ECO03104,ECO03104,1.0,0.0,ECO03104,1.0,0.0
ECO03120,ECO03120,1.0,0.0,ECO03120,1.0,0.0
ECO03158,ECO03158,-1.0,0.0,ECO03158,-1.0,0.0
ECO03164,ECO03164,-1.0,0.0,ECO03164,-1.0,0.0
ECO03180,ECO03180,1.0,0.0,ECO03180,1.0,0.0
ECO03186,ECO03186,-1.0,0.0,ECO03186,-1.0,0.0
ECO03197,ECO03197,1.0,0.0,ECO03197,1.0,0.0
ECO03217,ECO03217,1.0,0.0,ECO03217,1.0,0.0
ECO03253,ECO03253,1.0,0.0,ECO03253,1.0,0.0
ECO03261,ECO03261,1.0,0.0,ECO03261,1.0,0.0
ECO03263,ECO03263,2.0,0.0,ECO03263,1.0,1.0
ECO03301,ECO03301,1.0,0.0,ECO03301,1.0,0.0
ECO03308,ECO03308,1.0,0.0,ECO03308,1.0,0.0
ECO03309,ECO03309,1.0,0.0,ECO03309,1.0,0.0
ECO03318,ECO03318,1.0,0.0,ECO03318,1.0,0.0
ECO03338,ECO03338,1.0,0.0,ECO03338,1.0,0.0
ECO03341,ECO03341,1.0,0.0,ECO03341,1.0,0.0
ECO03383,ECO03383,1.0,0.0,ECO03383,1.0,0.0
ECO03385,ECO03385,1.0,0.0,ECO03385,1.0,0.0
ECO03399,ECO03399,1.0,0.0,ECO03399,1.0,0.0
ECO03405,ECO03405,-1.0,0.0,ECO03405,-1.0,0.0
ECO03408,ECO03408,1.0,0.0,ECO03408,1.0,0.0
ECO03434,ECO03434,1.0,0.0,ECO03434,1.0,0.0
ECO03440,ECO03440,1.0,0.0,ECO03440,1.0,0.0
ECO03455,ECO03455,-1.0,0.0,ECO03455,-1.0,0.0
ECO03476,ECO03476,1.0,0.0,ECO03476,1.0,0.0
ECO03480,ECO03480,-1.0,0.0,ECO03480,-1.0,0.0
ECO03485,ECO03485,1.0,0.0,ECO03485,1.0,0.0
ECO03492,ECO03492,-1.0,0.0,ECO03492,-1.0,0.0
ECO03504,ECO03504,-1.0,0.0,ECO03504,-1.0,0.0
ECO03512,ECO03512,-1.0,0.0,ECO03512,-1.0,0.0
ECO03567,ECO03567,1.0,0.0,ECO03567,1.0,0.0
ECO03585,ECO03585,1.0,0.0,ECO03585,1.0,0.0
ECO03611,ECO03611,-1.0,0.0,ECO03611,-1.0,0.0
ECO03613,ECO03613,-1.0,0.0,ECO03613,-1.0,0.0
ECO03620,ECO03620,-1.0,0.0,ECO03620,-1.0,0.0
ECO03641,ECO03641,-1.0,0.0,ECO03641,-1.0,0.0
ECO03644,ECO03644,-1.0,0.0,ECO03644,-1.0,0.0
ECO03665,ECO03665,-1.0,0.0,ECO03665,-1.0,0.0
ECO03682,ECO03682,0.0,0.0,ECO03682,0.0,0.0
ECO03687,ECO03687,-1.0,0.0,ECO03687,-1.0,0.0
ECO03730,ECO03730,2.0,0.0,ECO03730,1.0,1.0
ECO03744,ECO03744,1.0,0.0,ECO03744,1.0,0.0
ECO03748,ECO03748,-1.0,0.0,ECO03748,-1.0,0.0
ECO03779,ECO03779,-1.0,0.0,ECO03779,-1.0,0.0
ECO03802,ECO03802,-1.0,0.0,ECO03802,-1.0,0.0
ECO03827,ECO03827,1.0,0.0,ECO03827,1.0,0.0
ECO03862,ECO03862,-1.0,0.0,ECO03862,-1.0,0.0
ECO03895,ECO03895,-1.0,0.0,ECO03895,-1.0,0.0
ECO03896,ECO03896,1.0,0.0,ECO03896,1.0,0.0
ECO03902,ECO03902,-1.0,0.0,ECO03902,-1.0,0.0
ECO03932,ECO03932,-1.0,0.0,ECO03932,-1.0,0.0
ECO03941,ECO03941,1.0,0.0,ECO03941,1.0,0.0
ECO03950,ECO03950,2.0,0.0,ECO03950,1.0,1.0
ECO03951,ECO03951,0.0,0.0,ECO03951,0.0,0.0
ECO03969,ECO03969,1.0,0.0,ECO03969,1.0,0.0
ECO03982,ECO03982,-1.0,0.0,ECO03982,-1.0,0.0
ECO03987,ECO03987,1.0,0.0,ECO03987,1.0,0.0
ECO03990,ECO03990,-1.0,0.0,ECO03990,-1.0,0.0
ECO04030,ECO04030,1.0,0.0,ECO04030,1.0,0.0
ECO04039,ECO04039,-1.0,0.0,ECO04039,-1.0,0.0
ECO04043,ECO04043,1.0,0.0,ECO04043,1.0,0.0
ECO04052,ECO04052,-1.0,0.0,ECO04052,-1.0,0.0
ECO04061,ECO04061,1.0,0.0,ECO04061,1.0,0.0
ECO04063,ECO04063,1.0,0.0,ECO04063,1.0,0.0
