name,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rs1087,0,-0.743754,0,-0.743754,-0.7507063,4.197374,8.69245,2.729508,23.36915,2.504777,3.382262,2.522517,46.29157,2.349426,4.770072,2.19084,23.26228,2.296596,4.237489,1.85331,6.580233,1.538807,12.7651,0.5667429,147.4323,2.576794,38.50248,1.709425,45.01355,2.550603,28.72753,1.941284,6.515505,1.779837,0,1.051827,24.5257,2.772452,0,0,0,0,274.7067,31.48909,0,0,17.26467,8.128639,44.81215,8.364802,5.820628,6.192702,0,0,8.826457,5.557219,75.45402,7.228168,14.52111,2.434454,41.48888,6.955584,6.827917,3.962274,9.359299,3.9622,19.51516,1.56037,217.0064,8.670024,57.39753,4.589324,68.07713,6.924158,41.22913,5.014692
rs1394,1432422,8520614,-132.4456,1536.394,103.3037,7.268951,85.03265,4.45521,164.2453,4.637847,12.85495,3.169723,341.2628,5.257737,367.9632,5.616293,1128.202,11.07988,45.14894,2.556291,17.65961,1.927475,24.94265,0.7587347,1060.395,9.23103,75.23278,2.288516,98.03587,3.074926,75.29034,2.846066,28.53328,2.762015,1.90E+07,2.81E+10,1130.044,11.10096,0,0,602.4352,104.4881,916.8823,134.57,207.141,28.75346,143.9834,21.03626,260.1638,29.22501,13.72088,7.413249,9.633747,7.489172,10.54846,8.227606,536.8137,58.05215,612.0788,50.30082,1748.797,143.7166,67.38902,7.484344,24.73167,4.680033,39.60905,3.069657,1615.907,117.1177,116.4972,9.028403,152.4903,12.30627,121.2754,12.32078
rf0039,0,-0.7095683,0,-0.7095683,3.931539,3.09592,1.781514,2.168701,7.198845,1.936981,-1.918321,1.831159,16.96573,1.663956,9.62616,1.457799,30.52354,1.691407,0.05377209,1.537092,0.5561703,1.009387,0.6399732,0.2786812,59.71601,1.863335,1.930307,0.8405659,5.879354,0.9504304,3.235464,1.204204,1.775763,1.802469,0,1.003481,30.59907,1.693331,0,0,0,0,0,0,6.21469,7.532795,0,0,10.04709,5.636248,0,0,0,0,0,0,21.17747,3.652793,13.97608,1.114458,39.93166,3.184166,5.36976,0,1.128331,3.670031,2.574641,1.201736,78.05861,4.082675,7.572472,3.534517,8.619888,2.041462,6.426086,3.371111
rs1223,1.07E+07,3.77E+07,-1649.113,4126.585,2.60317,4.017658,7.902267,2.488592,12.42563,2.282223,3.900238,2.213475,38.06085,2.238067,15.25127,1.86181,53.58698,2.438463,7.713338,1.862936,4.981678,1.304948,5.532971,0.4312238,130.3441,2.371719,16.68872,1.300669,28.64943,1.87231,20.83965,1.7805,2.58252,1.680738,-23.74324,62.1226,51.69924,2.475688,0,0,0,0,187.1372,54.64781,5.195034,9.814021,6.793462,5.099579,17.05029,7.288113,0,0,0.2982132,52.58014,5.342131,6.299865,47.91306,6.539383,21.9906,2.653275,62.83028,7.580785,9.214658,3.312828,6.388808,2.109879,6.934737,1.0908,152.0818,12.41844,20.39629,3.208235,38.95698,5.264081,27.176,4.565268
rs0543,-1.41E+09,2.68E+09,30997.6,52100.68,9.853822,5.2068,13.75419,3.142749,21.63944,2.781016,-1.8196,2.466263,52.37923,2.573501,26.39297,2.177574,87.80514,2.914162,2.424149,1.797468,2.743039,1.266066,6.875979,0.4665034,161.5552,2.624089,20.73954,1.40708,27.72031,1.978516,16.87049,1.519299,5.626336,1.743542,97425.46,1.65E+07,86.72373,2.950316,0,0,276.9836,126.5973,251.2458,106.8895,36.80717,27.50653,38.96694,17.01225,57.32057,14.96129,0,0,0,0,1.301079,46.75787,125.5833,27.28867,71.1107,12.91089,203.1734,36.88826,7.84446,6.357632,6.905794,5.182387,15.39581,2.680526,328.6987,41.63056,45.28179,7.883901,59.21557,9.769492,34.40936,6.851498
rf0800,-1.459752,1.454221,3.547708,1.538157,-0.5338759,1.30023,3.370562,2.00407,3.724196,2.123127,1.423151,1.371437,5.225428,1.995856,2.007829,1.188368,2.700897,1.152436,0.6384248,1.774576,25.47907,19.91928,1.539015,1.410402,12.08768,2.923015,4.642026,4.254093,0.9632323,1.560627,-3.548532,2.297068,-2.155736,3.147587,2.251467,1.515394,2.637233,1.111243,36.21701,30.73277,118.8744,0,18.65218,11.63628,0,0,21.25243,32.8354,0,0,8.091862,13.62451,0,0,4.262836,25.58562,11.77665,7.396018,0,0,0,0,21.55598,12.42926,25.20187,17.65867,8.815331,5.21508,33.96026,22.19658,25.92744,15.33847,0,0,0,0
rs0378,0,-0.812612,-5821291,7183614,-4.750294,3.390128,7.676993,2.515946,4.341893,2.333077,-1.162953,2.27633,11.69581,1.883437,1.039673,1.765399,9.987711,1.925073,3.739861,1.590484,1.315951,1.321147,8.132281,0.4902279,54.66593,1.716702,24.52884,1.478639,9.574743,1.54986,8.709747,1.419856,-0.8209429,1.418626,-59.68289,190.181,9.821877,1.803525,0,0,29.63668,21.18542,21.16515,41.52922,0,0,14.5904,6.120103,19.03271,7.960028,0,0,15.00966,13.03848,0,0,38.90491,7.806101,6.952624,1.869813,19.86464,5.342323,6.846282,3.887415,7.018159,5.083202,12.87488,1.235633,80.97416,3.931581,37.86728,3.634215,11.51508,3.368023,11.33498,3.231723
rs1379,0,-0.7624289,0,-0.7624289,4.290206,3.144027,2.103127,2.860351,2.275276,2.072325,-1.986115,1.997448,13.51273,1.915769,7.739881,1.77301,31.21386,2.172897,0.481748,1.676632,1.328831,1.184578,1.348187,0.3523959,49.13009,1.652044,4.066442,1.062906,10.24454,1.35387,7.095315,1.368957,2.896998,1.476622,0,1.078237,31.83796,2.279393,0,0,0,0,0,0,21.48913,14.49785,9.878702,14.23454,0,0,0,0,0,0,0,0,17.49213,3.885772,13.51218,1.327938,38.60623,3.79411,1.87995,9.690687,6.992708,4.216359,2.586341,0.8638595,64.69426,2.782514,7.606884,2.540763,13.83988,2.123867,17.18793,4.620075
rs1088,0,-0.729237,-314082.1,233278.9,14.08891,4.386793,-12.0812,2.822702,-7.953741,2.416793,0.8028554,2.877447,2.690061,2.042004,7.964122,2.27907,16.69113,2.352423,2.111604,2.029443,7.15983,1.657224,6.898092,0.573414,23.12157,1.436301,20.80624,1.729547,15.53786,1.997324,11.58662,1.822756,0.8192064,1.675586,-1.60E+07,1.24E+09,16.19776,2.19582,0,0,106985,3.14E+07,0,0,13.22694,11.91425,0,0,1.97E-16,0,0,0,21.40469,14.29693,0,0,13.84686,4.86841,8.976281,1.627359,25.64652,4.649597,8.237007,5.9475,8.272957,3.292818,9.803257,0.9427569,27.3494,3.295312,28.83311,2.772814,18.19263,3.813781,13.04894,4.442248
rs1343,0,-0.7512912,0,-0.7512912,14.44736,2.589405,17.64723,1.894805,32.28696,1.72122,0.2512977,1.550858,68.6906,1.63862,43.55087,1.421485,136.9587,2.136405,7.73432,1.17711,8.287951,0.900851,7.632645,0.2894202,210.0536,1.988512,23.02182,0.8729572,45.64767,1.114415,30.64287,1.412896,51.13076,102.8403,0,1.062486,136.2828,2.156404,0,0,0,0,0,0,46.41682,11.57943,51.08509,9.155576,68.0442,8.470343,0,0,0,0,0,0,132.7843,9.9527,82.81729,5.764744,236.6208,16.4707,15.30736,4.320468,14.09671,2.36209,13.41439,1.091163,345.8751,17.14353,39.45408,3.209303,75.86956,4.807548,52.05376,4.421632
rf0176,0,-0.7896077,0,-0.7896077,25.27485,6.140844,125.9027,4.908918,231.9847,5.544201,0.5730639,3.840722,538.6063,7.814833,96.62012,4.214263,290.152,6.107027,69.57697,3.42368,39.75974,3.162249,187.1532,2.187203,2289.106,18.5679,564.4973,6.597102,392.244,6.152083,281.4802,5.277289,35.17854,3.335548,0,1.116674,289.3734,6.270246,0,0,1295.692,127.1816,1612.729,141.4955,116.1419,33.11053,334.3793,21.85842,609.5437,28.9569,0,0,60.60608,0,0,0,1195.913,40.18538,210.9442,8.770096,602.6977,25.05742,123.2501,11.14397,76.05732,9.42032,354.4701,9.555079,4218.857,101.7068,1042.559,28.10317,721.6669,22.91827,521.8977,17.21398
rf0125,0,-0.739701,0,-0.739701,0.009295749,3.497539,20.79734,3.064042,38.46481,2.80689,5.542536,2.888134,94.10944,3.198958,11.38814,2.810854,26.68971,3.03428,12.74907,2.877044,14.80923,2.825097,69.86143,1.411852,580.4157,6.962422,210.7182,4.258468,123.1284,4.010587,88.34793,3.623069,-2.170516,3.080796,0,1.046095,26.11102,3.416283,0,0,1814.556,26953.64,81.5243,84.60592,36.87386,28.56692,56.81876,17.17644,104.1717,19.56766,3.985743,70.79621,0,0,0,0,281.3281,17.36954,29.49423,7.227108,84.26923,20.64888,42.12805,20.63111,43.07055,14.26848,187.5659,7.082003,1475.825,28.82277,551.6643,20.82942,307.6132,15.79455,221.6048,14.10383
rf0786,296.6676,78.97147,-52.9183,39.36927,23.92546,11.09261,2.857671,7.863422,26.28419,7.936515,-8.775131,8.940773,19.04253,8.70982,48.3708,10.43521,122.7176,11.14163,-6.032722,9.852246,47.5917,12.25921,66.11047,4.880174,184.7604,15.01515,199.4044,14.71971,100.0129,14.42132,68.97893,13.8068,-20.13126,13.50321,668.6059,762.1787,131.3309,13.05682,0,0,0,0,1219.684,126.3798,53.86941,59.70218,84.05948,71.57449,101.0075,45.74633,0,0,0,0,0,0,370.7013,168.645,181.0018,22.97889,517.1481,65.65396,54.89962,35.86654,100.3636,42.74435,166.7112,21.2206,459.7094,63.38832,490.3271,62.41352,218.6163,62.49169,126.6047,57.88943
rs1137,0,-0.7803697,0,-0.7803697,7.587755,4.179578,44.38039,3.16294,79.29559,3.106827,3.539643,2.669213,162.4931,3.120276,48.72846,2.573274,136.189,3.15511,15.93483,2.080191,15.92105,1.701062,46.36964,0.7748633,545.5611,4.613791,139.8615,2.337164,126.9403,2.938746,86.50266,2.319626,12.38377,1.971354,0,1.103609,135.1878,3.331291,0,0,0,0,1.77E+30,3.80E+24,18.71563,6.591795,64.92265,13.09252,108.1347,10.4795,1.893815,0,0,0,48.2369,0,222.2429,10.89723,66.40977,3.095388,189.7422,8.843965,21.86891,6.51867,21.23767,4.354299,63.39053,2.162445,706.2047,6.720659,186.4427,6.360132,167.9514,8.427662,118.0613,7.119958
rs0834,0,-0.6861936,0,-0.6861936,7.553374,4.054348,7.22816,2.954547,20.05597,2.600521,-4.748195,2.766201,29.73699,2.453395,7.169563,2.221648,15.23328,2.259432,3.106267,2.158632,7.749456,1.732317,14.38186,0.6810532,115.8453,2.623262,43.37899,2.054211,28.89541,2.40907,21.69147,2.049839,1.098001,2.015751,0,0.9704244,14.80122,2.572391,0,0,70.13445,51.60346,135.9568,46.07602,20.325,16.50031,24.20605,10.1998,48.06544,9.756186,0,0,2.48E-17,0,1.726796,23.2844,67.41563,8.846814,10.18526,1.813331,29.10073,5.180946,9.647226,7.441171,12.17373,4.65708,25.69867,1.706643,195.9539,7.57774,75.58432,5.019539,46.9372,5.999336,33.5064,5.505845
rs0783,0,-0.771587,1154.291,1.55E+11,-0.7690048,4.713995,4.05332,3.545593,18.00361,3.693688,3.71423,4.857153,15.90351,3.896098,8.722589,5.252735,34.94598,5.614332,-3.114506,4.238546,2.150639,6.013322,26.74269,2.306514,64.07095,5.661951,80.66213,6.956972,16.36931,5.989225,2.09306,6.320737,-8.102017,6.238865,0,1.091189,31.43962,5.726263,0,0,874.6997,0,232.9472,3387.017,12.9431,19.09387,59.72881,30.29811,69.99847,29.82411,0,0,0,0,53.74343,124.7384,173.8913,39.9159,27.40525,6.597456,78.30072,18.84987,40.60625,46.49743,4.013578,53.3217,52.241,6.323813,128.2636,19.65385,153.65,18.59945,14.09763,12.72353,0,0
rs0771,0,-0.734107,0,-0.734107,3.808579,2.830273,6.087395,1.950907,4.650649,1.82935,-0.5561578,1.651341,13.1618,1.55815,5.90233,1.380236,16.21699,1.598393,2.057019,1.470769,1.066162,1.024286,0.4994892,0.28512,38.57399,1.370584,1.506575,0.8599867,8.202649,1.121654,8.090034,1.307271,2.380102,1.972052,0,1.038184,16.11206,1.665286,0,0,81.45303,69.83202,12.63646,126.8536,8.171868,9.648488,8.087558,6.309831,8.736402,5.650783,0,0,2.026233,5.576911,0.7862666,18.43527,21.53662,3.653594,8.720907,1.310626,24.91688,3.744644,3.204682,4.038096,1.776163,4.578584,1.340674,0.8175432,53.39968,3.890023,3.94316,2.404539,13.9408,3.442308,12.13307,3.118962
rs0861,0,-0.7033169,0,-0.7033169,3.26886,2.927066,2.718036,2.142206,4.31139,1.74552,-0.3976523,1.684374,2.570202,1.521747,-2.303893,1.410527,0.3625303,1.410295,-1.141522,1.449165,1.402362,1.081645,-0.07712683,0.3254217,1.715291,0.9446545,-0.2326323,0.9815459,-0.3337154,1.339937,0.6821166,1.208122,-1.631327,1.183305,0,0.9946402,0.3644199,1.398978,0,0,0,0,5.280322,0,0,0,13.3693,12.3559,11.48138,7.09206,0,0,18.38604,23.52796,15.63912,10.11863,14.44023,8.481843,3.714479,3.346817,10.6128,9.562336,0,0,0,0,2.282551,2.630515,8.053773,8.204762,6.713386,7.736808,6.497009,6.701681,0.9227613,155.4337
rf0127,0,-0.9143233,0,-0.9143233,67.72711,5.684081,36.84963,4.186985,75.0723,4.228316,11.5491,4.3532,167.9802,5.049348,181.9456,5.680885,542.2209,8.722612,17.54295,3.916067,60.81515,4.433079,75.35117,1.976873,566.7134,8.434583,227.2765,5.962698,157.4363,5.502235,117.1538,5.169785,24.81169,4.507618,0,1.293048,542.0588,8.772609,0,0,453.4088,481.316,956.9302,399.6919,124.8802,18.12642,145.6043,21.16919,208.0904,16.72136,21.35523,10.99928,14.2163,14.68036,0,0,354.9513,17.98006,323.6784,6.986581,924.7956,19.96166,29.52032,8.322877,79.39332,10.74078,228.5805,6.829789,970.3177,19.7345,672.2957,20.08761,224.6525,14.34303,163.4469,10.69178
rf0214,0.679005,27223.16,0.6789542,2293.646,1.100463,6.230506,1.863186,3.742423,1.335339,3.183506,-2.732846,4.005886,-0.7890838,2.546795,0.1839892,3.26404,-1.268636,3.303551,0.3114635,2.571837,2.610606,2.494106,0.5208691,0.7576765,-0.966117,1.839857,1.571062,2.285325,-2.169785,2.79726,1.271566,2.787091,-8.877954,3.840131,0,1.051915,-4.115492,1.472296,0,0,1.64E+08,0,0,0,0,0,5.564747,10.39664,14.93141,10.97427,0,0,16.4314,32.36918,12.36874,10.61566,26.52315,14.93059,2.037101,2.961833,5.82029,8.462381,9.157609,9.424735,7.718433,8.786941,1.399397,1.396006,0,0,4.115873,4.1059,0,0,0,0
rf0185,0,-0.6953801,0,-0.6953801,6.868934,2.768152,-0.4002768,1.937177,3.488809,1.613293,1.878714,1.67422,0.4343036,1.246786,-0.4163703,1.105193,0.2647446,1.365711,1.203074,1.284346,-0.3238811,0.8985383,-0.2695212,0.2499058,1.357682,0.7613639,-0.8129382,0.7537727,0.03044027,1.020211,0.4599,0.9938654,-0.08176569,1.112655,0,0.983416,0.2647446,1.479415,0,0,0,0,3189.888,3857235,7.332007,8.706271,0,0,5.32818,5.879968,2.414639,16.63417,0,0,0,0,11.30504,8.508168,0.5427243,3.386847,1.550641,9.676705,2.073593,9.146374,0,0,0.4659638,1.284862,3.021194,3.89189,1.370482,3.779005,1.450559,6.205966,0,0
rf0235,0,-0.847854,0,-0.847854,3.691375,4.453351,4.534144,3.863598,9.826335,2.929997,1.964675,2.721715,20.69354,2.302304,10.42639,2.066501,31.51126,2.601799,4.721427,2.203016,2.335782,1.384137,2.552734,0.3862951,62.64289,1.878744,7.699635,1.165154,11.6218,1.322946,13.27399,1.658777,8.70366,4.297956,0,1.199047,30.17539,2.370898,0,0,0,0,0,0,0,27.7318,7.495471,32.99987,13.58197,6.830697,6.699487,9.754571,1.801009,5.69812,0.9304214,12.40339,23.44795,6.4694,13.37419,2.562973,38.21198,7.32278,4.529892,65.56513,3.264528,18.01255,3.687304,0.9623916,74.48118,9.132809,10.84501,2.830563,14.87814,2.98447,16.87944,3.651464
rf0658,-18.65707,19.30317,6.341188,19.50915,0.2891119,6.860042,1.870615,4.75213,7.497803,4.802466,-9.89376,6.838755,10.17167,5.307322,7.85143,7.447667,17.47293,7.804454,3.166133,5.582942,-3.628304,7.854169,4.677097,2.713832,26.1458,6.971611,14.1072,8.185534,9.482777,9.285471,6.640988,8.887084,-9.39407,8.754618,-8.760007,40.33352,16.95254,8.247807,0,0,199.2087,48.72941,0,0,0,102.6373,21.63865,23.52224,0,0,0,0,0,0,14.66422,14.14551,153.3843,46.99298,22.59367,8.747602,64.55336,24.99315,29.06412,21.71366,11.99449,18.83192,1.100733,9.330293,42.58789,34.42749,3.237449,27.44204,0,0,0,0
rf0371,8.489669,42.14848,-15.37782,40.67477,-16.72503,8.154972,3.014186,3.808378,9.537862,3.728554,-5.675044,7.322849,15.47304,4.00755,2.990045,7.540243,4.162536,7.159754,-0.4964816,3.873196,-6.54587,7.029273,3.670779,2.264732,23.12113,4.255234,11.07192,6.830948,-29.62535,10.18423,20.05664,10.04218,-34.99625,7.947907,-5.416161,6.862965,2.000031,2.9271,0,0,150.8817,40.44237,0,0,0,0,24.6769,12.86826,22.62372,12.70088,0,0,2.170709,97.14769,11.1028,8.233549,51.33932,14.69273,8.735956,4.030338,24.95988,11.51525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rs0277,0,-0.7105314,383893.6,2085628,1.58536,4.563185,6.905084,2.917463,13.12968,2.57002,1.237877,2.485251,28.72174,2.234528,16.16683,2.043723,42.53184,2.332322,3.433942,1.924467,5.049262,1.364177,4.355193,0.4411255,99.75105,2.217434,13.13627,1.330535,22.39235,1.85912,17.70685,1.603262,3.145048,1.391553,4197834,1.05E+10,42.45368,2.456386,0,0,136.4605,309.2181,84.03668,250.6476,10.89801,10.83482,14.06413,6.802736,32.38647,8.057395,0,0,0.4792085,28.69461,0,0,53.80972,6.845332,22.69625,2.174138,64.84644,6.211823,5.79222,4.746365,9.349471,4.2071,7.626854,1.35153,145.0611,7.315292,22.43192,3.97509,31.23824,3.948027,28.442,4.003081
rs0524,0,-0.8743194,0,-0.8743194,2.864887,3.143369,4.080551,2.183174,9.871518,1.895265,1.293242,1.804743,12.20704,1.721949,3.99542,1.507164,11.00143,1.669152,-0.8493849,1.514571,0.7971296,1.196765,2.395035,0.3510353,47.45316,1.438121,7.223978,1.058802,12.7041,1.255927,8.934724,1.118348,1.302165,1.461461,0,1.236474,11.79016,1.984882,0,0,35.41703,27.86531,5.75E+09,7513056,3.918209,6.91451,8.202709,4.083365,15.15325,6.284997,2.051223,5.480567,0,0,5.013977,6.032625,18.17503,3.872403,5.227691,1.091902,14.93626,3.11972,0,0,15.43496,7.634563,3.043527,0.8939105,55.61748,3.840709,8.95155,2.629148,14.66111,2.373775,12.95489,2.816183
rs0594,0,-0.743776,0,-0.743776,3.409078,4.358636,0.3387971,2.649278,-1.782798,2.057433,-0.2312829,2.113868,-1.026649,1.623103,1.057792,1.648352,1.664469,1.59725,6.383314,1.68594,-2.827941,1.155296,-0.5527083,0.346008,-1.49252,1.040334,-1.667096,1.043639,0.6861418,1.086841,-0.5696109,1.534484,-2.910133,2.859489,0,1.051858,2.135878,1.580017,0,0,317.6997,808.7697,12.64475,139.0878,0,0,14.4895,11.34125,0,0,0,0,11.99886,25.35498,0,0,58.08255,36.76073,13.45292,5.972652,38.43692,17.06472,18.89318,10.58909,0,0,0,0,0,0,0,0,6.281744,8.942953,0,0
rs0702,0,-0.7769072,0,-0.7769072,-0.2950595,2.694316,-1.496188,1.675542,0.4665,1.598562,-4.978527,2.068878,1.003037,1.307564,1.067832,1.415325,-0.9939302,1.423328,1.264554,1.277717,0.8991709,1.087894,1.115605,0.3716213,1.91858,0.7861071,3.364923,1.120894,-0.02466399,1.088476,-0.2370736,1.630859,-0.456339,1.980762,0,1.098713,-2.574919,2.716999,0,0,39.22377,17.68358,18.9901,33.42476,10.23589,54.3284,23.36829,11.63938,10.83317,7.180795,0,0,0,0,13.21201,10.40059,48.76739,26.09716,7.67094,7.470941,21.91697,21.34555,23.47948,17.09916,15.95621,10.9818,2.863569,1.533452,8.70666,8.442018,8.42226,4.510152,0,0,6.657268,0
rs0103,0,-0.8093984,0,-0.8093984,0.5511264,5.565807,10.47896,3.557575,14.04814,3.128582,-1.704048,3.108736,23.50412,2.659986,3.136219,2.85183,5.010405,2.685576,6.022508,3.222669,5.615734,2.474759,14.30239,0.9482507,108.4328,3.326702,43.13932,2.86014,22.69249,3.269556,17.4426,2.742188,-1.857936,2.667388,0,1.144662,5.668252,2.642753,0,0,0,0,3.42E+30,9.46E+24,4.55E-16,0,21.93413,10.302,22.51826,11.98912,0,0,0,0,4.976571,0,35.69279,9.617094,5.064912,0,14.47118,0,15.9099,9.324102,8.155774,6.135284,20.93075,2.199986,147.1493,7.934544,61.56102,6.470548,28.86676,6.971237,23.81101,8.276551
rs0496,0,-0.8236296,0,-0.8236296,-6.740225,3.407675,9.796663,2.85605,17.6755,2.377208,2.16594,2.560588,46.1754,2.376507,6.567081,2.024578,15.95798,2.193772,7.796761,2.107738,6.6703,1.643005,16.45096,0.6886937,152.4865,2.964154,49.61989,2.077257,40.37597,2.341463,26.79004,1.862731,3.689919,1.789418,0,1.164788,15.95798,3.717367,0,0,980.6116,4063836,35.94252,4881382,0,0,27.4429,10.67719,33.88745,5.63493,0,0,1.415952,149.9556,6.485077,5.152139,74.56011,5.2046,10.09077,1.95977,28.83076,5.599343,6.278075,6.266016,10.12283,5.868529,23.25416,1.50941,206.494,5.830807,68.3946,4.439441,55.98638,5.126316,36.21193,3.269162
rf0360,0,-0.8531049,0,-0.8531049,-3.199277,3.137009,2.373073,2.426531,0.7045054,2.151284,1.908779,1.846135,8.883875,1.868007,4.792891,1.575854,15.42147,1.801283,-3.384973,1.923169,1.396975,1.230671,1.555433,0.3799144,29.4294,1.674516,4.691545,1.145908,7.76529,1.872005,3.104371,1.37966,-3.928657,1.449581,0,1.206473,15.5449,1.910296,0,0,26.71468,19.56138,12.51067,18.7174,0,0,3.851416,4.517839,1.416103,7.549686,1.018442,15.83636,0,0,0,0,11.9074,2.849153,5.94785,0.8536277,16.99386,2.438936,0,0,2.239499,2.877618,1.758161,1.005514,31.9445,2.187796,5.171061,2.957395,9.098321,3.176162,5.514713,3.447434
rs0684,0,-0.7195498,0,-0.7195498,1.890652,3.622788,3.320833,2.721111,5.676388,2.373665,-1.13881,2.688805,6.772132,2.047967,5.426993,2.30476,10.33959,2.254655,0.09885804,2.107838,-0.6952583,1.684345,0.2370617,0.5032417,7.70366,1.376199,0.7150327,1.517891,0.6582288,1.614275,1.346766,1.855962,0.09705774,1.811659,0,1.017597,10.3882,2.255291,0,0,0,0,15.71679,70.00806,0,0,5.019238,96.10654,54.78978,11.95563,0,0,499.8916,0,0,0,127.2038,20.71422,33.61536,5.442634,96.04388,15.55038,6.497365,4.704919,0,0,0,0,0,0,0,0,0,0,0,0
rs1492,3716.824,6917.11,-475.9054,1519.981,8.555868,7.524183,2.82387,7.394781,-4.617281,7.232489,-16.3383,6.83953,42.67517,7.359979,-11.10022,6.862377,17.01009,6.558967,-46.64664,6.753452,18.54938,6.436674,0.5623183,2.307788,30.93028,7.888943,1.696082,6.960813,0.2429609,8.18534,7.996573,8.002544,-45.10829,7.957488,778718.3,1.16E+08,5.166195,3.044964,0,0,0,0,330.4704,827.5546,0,0,0,0,6.28536,18.44657,0,0,0,0,9.04131,7.627213,43.38706,20.60428,7.655611,4.515013,21.87317,12.90004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rs1337,156081.9,137510.9,-482.1498,327.5198,5.010437,4.513358,14.81764,2.762322,28.18149,2.570192,-5.591922,2.628944,56.97939,2.436955,4.171411,2.11189,17.02755,2.115992,6.233743,1.919576,12.08802,1.600089,31.5102,0.8185235,288.2031,3.607258,95.04204,2.468853,59.73723,2.219074,36.67161,1.971465,-0.485314,1.734921,6233141,3.03E+08,18.29868,2.694641,0,0,1019.987,769.9094,99.89814,74.00059,27.62572,35.51524,82.84611,26.69133,129.1249,19.27011,0,0,1.155512,1175.948,7.759464,56679.45,200.8273,14.64318,19.07304,3.908599,54.49439,11.16743,19.83273,8.965446,24.63983,9.488352,75.50465,3.198324,670.9133,15.68129,222.0725,9.406837,137.3294,9.048577,82.60186,7.663455
rs0810,0,-0.765399,0,-0.765399,2.49299,2.507812,5.175001,1.889987,17.16763,1.676754,2.026376,1.532379,25.23588,1.561132,12.26051,1.44429,35.28617,1.726522,3.493631,1.408888,2.340898,1.108605,3.165439,0.3159721,80.70275,1.656765,9.547695,0.9530439,21.22298,1.237104,11.53757,1.367527,4.825178,2.563291,0,1.082438,34.26205,1.751652,0,0,0,0,58.04503,45.52934,7.811009,8.652925,9.21099,4.819263,24.70112,4.380157,2.274502,301.5741,3.125425,5.348461,0,0,37.63272,5.687938,18.07297,1.887898,51.63705,5.393996,4.907657,5.591384,3.781159,3.728598,4.366276,0.8283599,108.5771,8.48977,12.84199,2.436353,29.87459,3.906778,16.2419,3.106481
rs0879,0,-0.7419742,0,-0.7419742,4.507105,6.971308,33.12656,7.350529,68.76392,13.47184,-11.53623,8.491573,85.28259,8.776263,28.95536,9.40863,108.7206,9.814807,-0.7694231,8.700199,30.7407,10.80159,51.52362,4.066283,179.7516,12.23596,155.4072,12.26484,123.7236,12.29659,76.55551,11.84488,-49.21127,10.86288,0,1.04931,112.631,11.39519,0,0,-9999,0,-9999,0,0,0,43.85633,26.64926,90.91209,59.74345,0,0,26.41018,86.21536,5.434597,43.94059,108.3926,35.55981,49.32084,11.63088,140.9167,33.23108,17.94485,24.73991,29.71412,35.29499,68.92714,12.61072,196.4826,41.08494,202.7269,37.09035,134.0676,38.68258,85.43597,42.77798
